#{"CCD_temperature": "-88", "FELP": "5", "FELRR": "0.75", "FEL_lambda": "600", "FEL_pulses": 16, "NIRP": "138.595", "NIR_lambda": "764.0", "Sample_Temp": "16", "addenda": [0, "FEL_power_sweep"], "bg_file_name": "testBG29", "center_lambda": 748.0, "dark_region": null, "exposure": 20.0, "gain": 60, "grating": 2, "series": "5,764.0", "slits": "40", "subtrahenda": ["testBG"], "y_max": 85, "y_min": 25}
#Trying to do FEL power dep
Wavelength,Signal
nm,arb. u.
750.363504,92.000000
750.378352,98.000000
750.393200,98.000000
750.408048,81.000000
750.422895,61.000000
750.437743,76.000000
750.452590,108.000000
750.467437,95.000000
750.482283,93.000000
750.497130,110.000000
750.511976,76.000000
750.526822,122.000000
750.541668,124.000000
750.556514,87.000000
750.571359,107.000000
750.586204,83.000000
750.601049,91.000000
750.615894,87.000000
750.630739,109.000000
750.645583,81.000000
750.660427,90.000000
750.675271,87.000000
750.690115,68.000000
750.704958,109.000000
750.719802,73.000000
750.734645,98.000000
750.749488,117.000000
750.764330,95.000000
750.779173,71.000000
750.794015,123.000000
750.808857,94.000000
750.823699,102.000000
750.838541,101.000000
750.853382,93.000000
750.868223,68.000000
750.883064,92.000000
750.897905,120.000000
750.912746,74.000000
750.927586,98.000000
750.942426,90.000000
750.957266,95.000000
750.972106,87.000000
750.986945,99.000000
751.001785,74.000000
751.016624,47.000000
751.031463,112.000000
751.046301,110.000000
751.061140,93.000000
751.075978,74.000000
751.090816,131.000000
751.105654,107.000000
751.120492,84.000000
751.135329,73.000000
751.150166,73.000000
751.165003,82.000000
751.179840,109.000000
751.194677,76.000000
751.209513,105.000000
751.224349,138.000000
751.239185,59.000000
751.254021,108.000000
751.268856,110.000000
751.283692,114.000000
751.298527,110.000000
751.313362,122.000000
751.328196,78.000000
751.343031,113.000000
751.357865,113.000000
751.372699,104.000000
751.387533,74.000000
751.402367,90.000000
751.417200,86.000000
751.432033,115.000000
751.446866,71.000000
751.461699,46.000000
751.476532,104.000000
751.491364,64.000000
751.506196,60.000000
751.521028,101.000000
751.535860,98.000000
751.550692,105.000000
751.565523,106.000000
751.580354,102.000000
751.595185,106.000000
751.610016,93.000000
751.624846,116.000000
751.639676,91.000000
751.654506,118.000000
751.669336,91.000000
751.684166,97.000000
751.698995,115.000000
751.713824,106.000000
751.728653,96.000000
751.743482,96.000000
751.758311,75.000000
751.773139,105.000000
751.787967,82.000000
751.802795,91.000000
751.817623,118.000000
751.832450,143.000000
751.847278,293.000000
751.862105,508.000000
751.876932,1598.000000
751.891758,4879.000000
751.906585,11953.000000
751.921411,13620.000000
751.936237,6595.000000
751.951063,2142.000000
751.965889,684.000000
751.980714,294.000000
751.995539,150.000000
752.010364,167.000000
752.025189,128.000000
752.040013,85.000000
752.054838,122.000000
752.069662,109.000000
752.084486,135.000000
752.099310,88.000000
752.114133,79.000000
752.128956,108.000000
752.143779,87.000000
752.158602,90.000000
752.173425,101.000000
752.188247,134.000000
752.203070,108.000000
752.217892,115.000000
752.232713,162.000000
752.247535,107.000000
752.262356,109.000000
752.277178,120.000000
752.291998,111.000000
752.306819,131.000000
752.321640,107.000000
752.336460,92.000000
752.351280,96.000000
752.366100,57.000000
752.380920,135.000000
752.395739,133.000000
752.410558,114.000000
752.425377,141.000000
752.440196,101.000000
752.455015,118.000000
752.469833,84.000000
752.484652,101.000000
752.499469,105.000000
752.514287,91.000000
752.529105,84.000000
752.543922,123.000000
752.558739,126.000000
752.573556,95.000000
752.588373,120.000000
752.603189,105.000000
752.618006,144.000000
752.632822,127.000000
752.647638,119.000000
752.662453,140.000000
752.677269,119.000000
752.692084,95.000000
752.706899,111.000000
752.721714,133.000000
752.736528,129.000000
752.751343,104.000000
752.766157,105.000000
752.780971,124.000000
752.795784,95.000000
752.810598,134.000000
752.825411,126.000000
752.840224,119.000000
752.855037,127.000000
752.869850,108.000000
752.884662,102.000000
752.899475,116.000000
752.914287,100.000000
752.929098,66.000000
752.943910,99.000000
752.958721,113.000000
752.973533,144.000000
752.988344,118.000000
753.003154,106.000000
753.017965,101.000000
753.032775,104.000000
753.047585,128.000000
753.062395,111.000000
753.077205,86.000000
753.092014,100.000000
753.106824,122.000000
753.121633,142.000000
753.136442,89.000000
753.151250,96.000000
753.166059,121.000000
753.180867,115.000000
753.195675,132.000000
753.210482,107.000000
753.225290,88.000000
753.240097,89.000000
753.254904,83.000000
753.269711,113.000000
753.284518,122.000000
753.299325,85.000000
753.314131,129.000000
753.328937,121.000000
753.343743,83.000000
753.358548,95.000000
753.373354,116.000000
753.388159,109.000000
753.402964,116.000000
753.417769,103.000000
753.432573,151.000000
753.447378,127.000000
753.462182,170.000000
753.476986,92.000000
753.491789,128.000000
753.506593,113.000000
753.521396,124.000000
753.536199,139.000000
753.551002,138.000000
753.565805,106.000000
753.580607,76.000000
753.595409,139.000000
753.610211,103.000000
753.625013,85.000000
753.639815,81.000000
753.654616,126.000000
753.669417,161.000000
753.684218,112.000000
753.699019,125.000000
753.713819,134.000000
753.728620,111.000000
753.743420,122.000000
753.758220,157.000000
753.773019,132.000000
753.787819,124.000000
753.802618,121.000000
753.817417,106.000000
753.832216,130.000000
753.847014,154.000000
753.861813,161.000000
753.876611,114.000000
753.891409,130.000000
753.906207,127.000000
753.921004,97.000000
753.935801,143.000000
753.950598,142.000000
753.965395,130.000000
753.980192,127.000000
753.994988,160.000000
754.009785,113.000000
754.024581,153.000000
754.039376,123.000000
754.054172,162.000000
754.068967,171.000000
754.083762,141.000000
754.098557,163.000000
754.113352,204.000000
754.128147,235.000000
754.142941,308.000000
754.157735,694.000000
754.172529,2602.000000
754.187322,9928.000000
754.202116,25097.000000
754.216909,30349.000000
754.231702,14571.000000
754.246495,4156.000000
754.261287,1160.000000
754.276080,330.000000
754.290872,228.000000
754.305664,171.000000
